id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1491088,Apartment in the center of Brussels,7971502,Melody,,Ixelles,50.81794,4.38478,Entire home/apt,89,1,11,2014-07-19,0.13,1,342
1498353,Beautiful Bright Room (Saint-Gilles / Ixelles),286332810,Concetta,,Forest,50.81966,4.34999,Private room,38,15,7,2019-10-03,0.09,10,364
1501523,LOFT Midi Station,8002724,Xavier,,Saint-Gilles,50.8346,4.34026,Entire home/apt,60,2,0,,,1,365
1513672,Karibu! Cosy 70m² furnished apartment.,8082639,Phil,,Etterbeek,50.83021,4.39907,Entire home/apt,74,3,13,2019-07-21,0.17,2,365
1525149,tres bel appartement 2 chambres,8137554,Sylvestre,,Saint-Gilles,50.83278,4.34228,Entire home/apt,50,3,67,2018-07-18,0.97,1,332
1541871,PRIVATE BATHROOM -Amazing view,3472841,Virginie,,Ixelles,50.81667,4.36898,Private room,45,2,162,2019-07-04,1.69,2,347
1591834,Flagey bright charming 2 bedroom apt with a view!,7975542,Monica,,Ixelles,50.82918,4.37223,Entire home/apt,80,91,144,2018-11-28,1.54,1,26
1599393,Appartement cosy Woluwé-St-Lambert,8123156,Maria,,Woluwe-Saint-Lambert,50.8491,4.43415,Entire home/apt,40,3,6,2018-07-02,0.10,1,316
1631767,"studio brussels
1 month=28% disc",8669957,Yves,,Bruxelles,50.8585,4.35198,Entire home/apt,49,15,23,2020-10-26,0.25,1,364
1659302,"Charming small studio, Grand Place",7563348,Ataur,,Bruxelles,50.85235,4.35229,Entire home/apt,36,2,274,2020-03-13,3.08,2,172
1696751,Triplex authentique au coeur de BXL,6099302,Celine,,Schaerbeek,50.85319,4.38245,Entire home/apt,90,23,4,2017-09-24,0.05,2,0
1702608,Room with private bathroom BXL,3489240,Marine & Brigitte,,Evere,50.87274,4.39809,Private room,60,1,16,2015-08-25,0.22,1,286
1748384,Room under the roof street side,9200458,Micheline,,Ixelles,50.8184,4.38404,Private room,50,1,19,2020-09-30,0.55,2,201
1748386,Apartment in an old piano factory,6602487,Clara,,Woluwe-Saint-Pierre,50.83346,4.41301,Entire home/apt,60,180,7,2021-04-27,0.09,3,256
1770977,Bright duplex 2BR flat near EU & VUB,995442,Julien,,Etterbeek,50.83326,4.40494,Entire home/apt,39,1,94,2020-01-26,1.30,9,353
1790253,Bright First class apartment Louise,3047800,Jimmy,,Ixelles,50.8342,4.35778,Entire home/apt,230,2,42,2019-12-05,0.46,1,359
1790914,100m2 appartment Brussels centre,9396453,Ingrid,,Schaerbeek,50.8633,4.38177,Entire home/apt,109,3,28,2018-10-17,0.31,1,249
1804342,Ideal location and comfortable | Livourne,1569736,Jennifer & Ze Team,,Bruxelles,50.82663,4.3624,Entire home/apt,57,30,2,2017-07-08,0.04,3,163
1805616,Européenne commission district chambre privée/sdb,8454365,Maxim,,Etterbeek,50.83553,4.39127,Private room,47,14,21,2019-02-12,0.26,1,360
1852275,room under the roof garden side,9200458,Micheline,,Ixelles,50.8185,4.38398,Private room,50,1,28,2020-05-08,0.37,2,182
1865403,"Noisy, cozy flat EU AREA",4324902,Sara And Michael,,Bruxelles,50.84935,4.37914,Entire home/apt,54,1,384,2020-03-04,5.50,3,209
1871520,NEW Luxury Apart Chatelain / Louise (8 min to EC),5575455,Nick,,Ixelles,50.8237,4.36382,Entire home/apt,70,7,6,2014-03-23,0.08,2,287
1874899,Trendy Sainte Catherine Appartment,3997312,Vince & Tuuli,,Bruxelles,50.85239,4.3455,Entire home/apt,50,1,197,2019-11-18,2.19,1,0
1884285,Smartflats Châtelain - Terrace - 2Bed - Châtelain,2792958,Alex,,Ixelles,50.82179,4.35707,Entire home/apt,188,1,79,2018-07-29,0.97,91,0
1888200,Space and comfort near the Expo,3124574,Matilda,,Bruxelles,50.89276,4.37132,Entire home/apt,78,2,81,2014-03-10,0.88,1,361
1889208,Entre Mérode et Montgomery,9825109,Laurent,,Etterbeek,50.83779,4.40022,Entire home/apt,110,2,12,2018-10-15,0.14,1,194
1892579,"Uccle, best area, charming house",9837706,Dominique,,Uccle,50.81533,4.36094,Entire home/apt,50,3,65,2018-02-13,0.73,1,194
1896021,A stylish loft apartment - Corona proof,9850704,Xenia,,Bruxelles,50.85539,4.35058,Entire home/apt,82,3,68,2019-07-03,0.99,1,311
1897051,1 bedroom furnished apartment,9849037,Yves,,Molenbeek-Saint-Jean,50.85021,4.31126,Entire home/apt,300,1,1,2015-08-28,0.01,1,270
1899655,Sunny apartment near city centre,3876104,Marco,,Etterbeek,50.8378,4.38097,Private room,45,120,147,2017-11-12,1.70,1,358
1911703,"The Cambre House, 375m2 pour vous !",9918617,Alexandra,,Ixelles,50.82297,4.374,Entire home/apt,250,3,42,2018-05-01,0.46,1,253
1912656,cosy duplex in the center,7416044,Daniele,,Bruxelles,50.84203,4.34417,Entire home/apt,55,2,6,2014-03-10,0.06,1,0
1937513,Petit cocon à Ixelles !,10024633,Victoria,,Ixelles,50.81458,4.38517,Entire home/apt,45,10,0,,,1,39
1938833,3 room house with garden!,10030076,Bohdana,,Uccle,50.80196,4.33878,Entire home/apt,110,2,15,2019-07-02,0.17,1,333
2010179,A house in Brussels : the duplex,6099302,Celine,,Schaerbeek,50.85335,4.38258,Entire home/apt,75,28,25,2016-03-17,0.29,2,0
2035066,Maison d'hôtes « Brussels Expo » à 100 mètres du métro et gare.,10445172,Ayse,,Bruxelles,50.87715,4.35064,Private room,37,3,20,2016-12-28,0.35,1,363
2041563,Cute room near Etangs d'Ixelles,10470222,Maud,,Ixelles,50.82224,4.37883,Private room,36,1,45,2018-07-29,0.70,3,40
2044409,Little house in a backyard,10483074,Michael,,Etterbeek,50.83038,4.38715,Private room,36,1,90,2019-02-22,0.98,1,88
2048129,"Chambre  ""parc"" maison Bruxelles",10499257,Janine,,Schaerbeek,50.86128,4.38357,Private room,65,7,11,2020-10-01,0.18,2,346
2070046,Truly charming downtown studio | Poincaré 1,1569736,Jennifer & Ze Team,,Anderlecht,50.84477,4.33816,Entire home/apt,70,92,0,,,3,313
2070204,Truly charming downtown studio | Poincaré 2,1569736,Jennifer & Ze Team,,Anderlecht,50.84488,4.33825,Entire home/apt,70,92,2,2015-05-28,0.03,3,273
2087937,Flat in Brussels,7881364,Valeska,,Saint-Josse-ten-Noode,50.85021,4.37201,Entire home/apt,58,3,195,2019-12-19,2.13,1,286
2144363,"Large bedroom in Etterbeek,sep. kitchen & bathroom",10933904,Cendre,,Etterbeek,50.83484,4.3911,Private room,40,1,89,2016-10-02,1.01,2,286
2180543,Chambre charmante et cosy !,11120273,Laura,,Ixelles,50.81996,4.37889,Private room,42,2,36,2017-01-22,0.45,2,365
2191342,B&B Villa Voltaire Bruxelles. Superbe duplex.,517059,Benoît,,Schaerbeek,50.8704,4.37707,Private room,95,2,4,2019-08-25,0.07,2,310
2191343,Appartement cosy,11120273,Laura,,Ixelles,50.81998,4.37923,Entire home/apt,69,2,9,2016-10-31,0.10,2,364
2205147,Sunny and Spacious (St-Gilles),10741794,Sidney,,Saint-Gilles,50.82889,4.33292,Entire home/apt,70,4,77,2019-11-11,0.86,1,319
2205932,CHARMING&COSY FLAT near EU quarter,11254551,Claire,,Etterbeek,50.83465,4.39492,Entire home/apt,82,3,1,2019-01-01,0.03,1,286
2206924,Studio Rempart,11174748,Daniel,,Bruxelles,50.85194,4.34429,Hotel room,75,1,72,2019-04-20,0.90,4,308
2240387,"Great Apartment, excellent location",11440559,Jérémie+Virginie,,Saint-Gilles,50.8224,4.34392,Entire home/apt,80,5,26,2014-05-27,0.29,1,15
2281629,Luxury Louise - Stéphanie home,3934484,Jan,,Saint-Gilles,50.82893,4.35443,Entire home/apt,71,30,87,2016-06-21,0.98,1,221
2321989,Charming 20th  Apartment artdeco-comtemporary art,10009300,Pascal,,Saint-Gilles,50.83063,4.34969,Entire home/apt,52,28,2,2014-11-23,0.02,3,363
2350491,charming and spacious appartement,11971197,Bruno,,Auderghem,50.81358,4.43233,Entire home/apt,63,2,74,2021-03-29,0.95,1,164
2389665,Studio Schaerbeek à 10' de l' UE,12206842,Amélie,,Schaerbeek,50.85671,4.37804,Entire home/apt,35,6,0,,,1,364
2390238,Louise /Etangs d'Ixelles,7348725,Martine,,Bruxelles,50.82258,4.37033,Entire home/apt,185,4,45,2020-02-04,0.52,1,361
2408595,"Bright, trendy arty, huge (100m) in front the parc",12311636,Manon,,Forest,50.82273,4.33281,Entire home/apt,72,3,18,2020-06-30,0.20,1,0
2423563,Quiet apartment near Midi Station,12384813,Mina Et Said,,Anderlecht,50.83921,4.33027,Entire home/apt,55,2,361,2018-11-10,4.03,1,343
2443494,joli appartement pour deux,11775953,Nathalie,,Uccle,50.80236,4.35804,Entire home/apt,50,1,3,2014-04-21,0.03,1,0
2453679,Bright appartment on top floor,6900785,Eugenie,,Forest,50.82704,4.32624,Entire home/apt,35,5,22,2017-07-08,0.28,1,72
2499197,Amazing loft @ great Chatelain,876633,Nicolas,,Ixelles,50.82436,4.3578,Entire home/apt,150,91,36,2019-12-07,0.44,7,364
2505965,Lovely apt - Terrace - EU district,11249914,Isaline,,Schaerbeek,50.85257,4.40025,Entire home/apt,98,2,4,2014-08-02,0.05,1,363
2517831,Charming studio room,12890211,Christophe,,Koekelberg,50.86413,4.32045,Private room,35,14,19,2014-05-09,0.22,1,276
2527721,"City center, sunny & spacious 2 bedroom apartment",10320461,Axelle,,Bruxelles,50.85093,4.34134,Entire home/apt,65,2,394,2020-03-11,4.50,1,332
2533747,3 belles chambres privées dans ma villa très calme,10862281,Fabienne,,Auderghem,50.81591,4.42069,Private room,46,4,96,2015-10-11,1.08,3,322
2534807,Brussels Nice privates rooms in my villa,10862281,Fabienne,,Auderghem,50.81563,4.42073,Private room,33,2,94,2019-09-24,1.10,3,340
2538278,APARTMENT AUDERGHEM,12642992,Géraldine,,Auderghem,50.82437,4.39905,Entire home/apt,79,3,13,2016-11-07,0.46,1,255
2567093,2b- Charmant appartement,3795922,Sevgi,,Bruxelles,50.84252,4.34649,Entire home/apt,35,28,14,2020-04-01,0.29,5,134
2575726,Big house with garden in trendy XL,11837367,Julie,,Ixelles,50.83247,4.37117,Entire home/apt,231,4,8,2015-04-20,0.10,1,351
2584960,"Semi-studio, 2nd floor, 40m²",13234621,Maarten,,Schaerbeek,50.85674,4.37278,Private room,23,28,11,2021-05-16,0.13,5,141
2585315,"Semi-studio, 1st floor, 25m²",13234621,Maarten,,Saint-Josse-ten-Noode,50.85642,4.3724,Private room,18,28,7,2015-07-16,0.15,5,103
2606678,Belles chambres privées au calme 1 à 2 chambres,10862281,Fabienne,,Auderghem,50.81591,4.42069,Private room,32,2,120,2015-09-04,1.44,3,323
2624534,Little house in a secret place,7141707,Virginie & Laurent,,Bruxelles,50.85233,4.34401,Entire home/apt,45,90,21,2019-12-21,0.27,3,200
2661950,Cosy studio - great neighbourhood,13604244,Carine And Julie,,Watermael-Boitsfort,50.79663,4.41812,Entire home/apt,59,4,66,2018-07-11,0.81,1,343
2680299,A 2 pas du centre et de Madou,13722638,Tali,,Bruxelles,50.84771,4.36537,Entire home/apt,35,60,6,2015-07-10,0.12,4,284
2682841,"White, luminous charming flat in the heart of EU",13725702,Maria,,Bruxelles,50.84113,4.38474,Entire home/apt,34,4,27,2020-03-16,0.31,1,362
2688998,Contemporary Loft - Brussels Center,13764928,Brieuc,,Bruxelles,50.85166,4.35097,Entire home/apt,85,3,167,2020-07-28,1.95,1,65
2690622,"Cosy room, hip ‘hood, metro station Louise",4141572,Michele,,Saint-Gilles,50.8321,4.35241,Private room,30,6,10,2016-10-13,0.12,1,135
2701606,Apartment of charm district fashion,13825389,Naoufel,,Bruxelles,50.85246,4.34562,Private room,59,1,40,2019-06-17,0.87,1,365
2705595,Chill out,10741317,Kadima,,Molenbeek-Saint-Jean,50.84941,4.30355,Private room,65,2,1,2019-01-01,0.03,2,364
2706130,Loft luxe Brussels's centre,13849472,Matthieu Et Louiza,,Saint-Gilles,50.8388,4.33778,Entire home/apt,232,2,186,2019-09-15,2.13,1,365
2711532,One step from Louise and Chatelain,13722638,Tali,,Saint-Gilles,50.82837,4.35507,Entire home/apt,40,60,3,2018-02-12,0.06,4,365
2718496,private charming bedroom,10033035,Atefeh,,Bruxelles,50.89195,4.33994,Private room,30,2,24,2019-10-31,0.45,2,89
2723814,TenBirds ♥ Cosy apartment ideally located Ixelles,13939420,Estelle,,Ixelles,50.83289,4.36961,Entire home/apt,77,2,3,2021-07-12,0.31,1,339
2724056,Cosy loft@Brussels North,13711255,Aude,,Schaerbeek,50.86983,4.37867,Private room,39,2,27,2015-06-28,0.33,2,194
2749370,Cosy room for woman with great view on Tours&Taxis,14034402,Martine,,Bruxelles,50.86525,4.35307,Private room,49,2,99,2019-10-24,1.13,1,0
2752854,Botanic Apartment,14081252,Yacine,,Saint-Josse-ten-Noode,50.85702,4.36505,Entire home/apt,68,14,40,2018-08-24,0.49,1,358
2777449,"Nice appartment 1 room, well spoted - Chococorner",10811105,Denis,,Etterbeek,50.8341,4.39604,Entire home/apt,47,7,19,2020-03-31,0.35,2,355
2787957,Spacious flat in city center close to Grand Place!,6767876,Jan,,Bruxelles,50.8546,4.35301,Entire home/apt,54,2,196,2019-07-17,2.99,2,17
2800102,Maison familiale et lumineuse proche de la forêt,11238997,Peggy,,Auderghem,50.817909,4.438234,Entire home/apt,115,2,0,,,1,30
2853699,Nice bedroom in Brussels center,14589255,Youssef,,Bruxelles,50.84132,4.33972,Private room,25,3,483,2020-02-26,5.59,1,67
2912042,studio sud - quartier vert,6251871,Yves,,Forest,50.80604,4.31795,Entire home/apt,44,92,7,2018-05-15,0.09,3,316
2920051,Guesthouse apartment,641036,Pascal,,Bruxelles,50.84509,4.35043,Entire home/apt,80,2,270,2021-06-29,3.36,2,313
2931514,"Quiet apartment, green and centric",13509974,Peter & Diana,,Watermael-Boitsfort,50.81292,4.40439,Entire home/apt,100,4,6,2015-05-31,0.07,1,347
2968888,Great appartement superb location !,1659578,Marie,,Bruxelles,50.85567,4.34802,Entire home/apt,110,7,1,2015-01-03,0.01,1,226
2971539,The Petite Maison,8806477,Hatsy,,Ixelles,50.82006,4.35621,Private room,60,2,65,2019-04-21,0.78,1,272
2973380,Espace et calme en plein Bruxelles,4297353,Bisa,,Forest,50.81407,4.33371,Entire home/apt,82,5,101,2019-07-02,1.19,1,286
3008655,MODERN APARTEMENT-BRUSSELS-UCCLE,3647636,Stan,,Uccle,50.80887,4.34476,Entire home/apt,60,3,70,2018-12-16,1.22,1,196
3056893,Appartement lumineux centre de BXL,6553474,Béatrice,,Saint-Gilles,50.8331,4.34251,Entire home/apt,50,2,36,2019-09-29,0.57,1,4
3078274,Charming Apartment in EU quarter,6751344,Eleni,,Etterbeek,50.83326,4.38879,Entire home/apt,65,7,1,2021-05-02,0.41,1,41
3122448,APPARTEMENT LUMINEUX AVEC TERRASSE,3427917,Thibault,,Anderlecht,50.83977,4.33673,Entire home/apt,73,3,101,2017-06-12,1.18,1,51
3163186,Chambre de caractère aux étangs ,15474618,Patricia,,Ixelles,50.82474,4.3745,Private room,60,2,13,2017-12-07,0.18,1,365
3177819,"Penthouse, sunny panoramic terrace",320270,Julie,,Saint-Gilles,50.83455,4.34216,Entire home/apt,55,6,121,2018-11-10,1.42,2,286
3188483,Smartflats Monnaie 203 - 1 Bedroom - Center,2792958,Alex,,Bruxelles,50.8508,4.35496,Entire home/apt,184,1,69,2019-10-02,0.83,91,278
3206427,Madame Chapeau's,6031166,Kike,,Bruxelles,50.84487,4.34857,Entire home/apt,59,2,610,2020-01-12,7.06,1,150
3222610,Nice bedroom in central Brussels,16135882,Pauline,,Bruxelles,50.85759,4.34829,Private room,53,1,111,2015-07-11,1.28,1,365
3249413,Light modern apartment with parking,12481077,Edwige,,Ixelles,50.82058,4.37722,Entire home/apt,101,2,215,2019-06-28,2.68,1,188
3268516,Cosy & Green apartment / might have free parking,10033035,Atefeh,,Bruxelles,50.8903,4.33808,Entire home/apt,128,2,28,2017-10-01,0.34,2,360
3281967,Mini Loft in the heart of Brussels,1824934,Claire,,Bruxelles,50.84714,4.34469,Entire home/apt,54,20,75,2018-09-30,0.88,1,0
3305948,Smartflats L42 502  - Studio - EU Quarter,2792958,Alex,,Bruxelles,50.84625,4.37192,Entire home/apt,189,1,14,2019-09-29,0.70,91,275
3307501,2 bedrooms & 2 bathrooms near Montgomery & EU area,15054213,Olivier,,Woluwe-Saint-Pierre,50.83666,4.412,Entire home/apt,89,3,10,2019-12-21,0.22,2,0
3359403,Your Quiet 2-Floor Home in the Heart of Brussels,263321,Kris,,Bruxelles,50.8549,4.34608,Entire home/apt,125,3,27,2017-02-01,0.33,1,91
3361803,Charming Duplex at Grand Place,7046848,Bruno,,Bruxelles,50.84731,4.3502,Entire home/apt,79,2,409,2020-03-12,4.85,2,341
3365647,centre de Bruxelles Grand Place,1902472,Antoinette,,Bruxelles,50.84858,4.35538,Entire home/apt,110,2,45,2019-09-18,0.64,1,330
3387942,1 pers. Appartment Nice Location -,17093350,Chantal,,Woluwe-Saint-Lambert,50.84468,4.40625,Entire home/apt,48,12,29,2018-04-08,0.47,1,346
3392498,Room in vibrant Brussels,5047785,Pasquale,,Bruxelles,50.85274,4.34901,Private room,40,4,14,2016-04-15,0.18,1,0
3408398,charming house with garden,17188078,Florence,,Watermael-Boitsfort,50.80324,4.42136,Entire home/apt,130,3,50,2018-08-12,0.58,1,27
3417596,Joli appartement Uccle/Churchill (prox. Ixelles),15731434,Samy,,Uccle,50.81109,4.3535,Entire home/apt,50,4,5,2016-07-13,0.06,3,240
3436393,Chambres d'hôtes charmantes&calmes,17319807,Joëlle,,Watermael-Boitsfort,50.80539,4.41454,Private room,82,4,2,2017-11-30,0.09,1,360
3440105,Studio entier au métro Louise,7404454,Rachid,,Saint-Gilles,50.83495,4.35374,Entire home/apt,41,5,10,2018-04-21,0.12,2,134
3460431,Charming appartement in artists house,4176377,Valeria,,Schaerbeek,50.86205,4.375,Entire home/apt,48,2,127,2020-01-27,3.49,3,4
3469701,chambre + terrasse belle maison bxl,10499257,Janine,,Schaerbeek,50.86282,4.38297,Private room,60,7,13,2021-04-12,0.16,2,355
3475023,LUXURY DUPLEX À DEUX PAS DE LA PLACE STÉPHANIE,12534520,Souad,,Bruxelles,50.82999,4.3639,Entire home/apt,416,2,123,2020-01-26,1.65,2,340
3486284,*Private room Saint-Boniface/EUzone,12820992,Max,,Ixelles,50.83602,4.36703,Private room,42,1,292,2019-06-15,3.48,1,363
3503685,Lovely flat Grand Place,4369184,Guillaume,,Bruxelles,50.84496,4.35328,Shared room,70,1,14,2014-11-02,0.16,1,365
3505299,Gorgeous Triplex  50 meter from Grand Place,17646753,Arzu/Timur,,Bruxelles,50.84667,4.35604,Entire home/apt,198,1,212,2021-05-25,2.51,3,354
3505384,Cosy appartments Eperonniers Grand Place,17646753,Arzu/Timur,,Bruxelles,50.84614,4.35369,Entire home/apt,115,1,67,2019-07-28,0.83,3,365
3528814,Chouette Appart authentique !,7156052,Heurilla,,Forest,50.82136,4.32715,Entire home/apt,50,1,0,,,1,363
3531930,Cosy flat in the center of Brussels,2071643,Flori,,Bruxelles,50.8547,4.35459,Entire home/apt,65,1,502,2021-07-04,5.96,3,347
3536918,Private room in Brussels,17806660,Pnr,,Ixelles,50.82013,4.38934,Private room,49,1,122,2020-02-03,1.47,2,365
3574815,"Semi-studio, 2nd floor, 25m²",13234621,Maarten,,Saint-Josse-ten-Noode,50.85537,4.37095,Private room,18,28,8,2021-06-04,0.34,5,215
3611366,B&B Grand Place - Sablon 2,18197196,Sophie,,Bruxelles,50.84406,4.35333,Hotel room,115,1,27,2019-12-05,0.40,4,149
3663212,🔝GRAND DUPLEX IN PRESTIGIOUS NEIGHBOURHOOD,18569790,Andrea,,Saint-Gilles,50.82998,4.3545,Entire home/apt,82,2,121,2019-07-08,1.44,2,232
3669481,Across the Royal Palace (Room 2)!,13701712,Leo,,Bruxelles,50.87895,4.35303,Private room,24,1,251,2021-06-12,3.60,4,270
3710512,Charming appartment w/ balcony,13863661,Stéph,,Saint-Gilles,50.83043,4.34374,Entire home/apt,70,2,45,2019-10-05,0.54,1,5
3712394,Big Room close to the city center,18286150,Barbara,,Ixelles,50.83002,4.37813,Private room,36,1,0,,,2,365
3714332,Cozy & Central Private 4-Bed Suite,12007223,David,,Bruxelles,50.84925,4.3386,Private room,53,2,86,2020-02-23,1.04,1,146
3717573,Studio (1-2 personnes) métro proche,18980422,Melody,,Auderghem,50.81202,4.42256,Private room,59,2,17,2017-07-06,0.21,2,363
3718574,Studio (1-2 personnes) métro proche,18980422,Melody,,Auderghem,50.81202,4.42256,Private room,59,2,30,2018-07-01,0.37,2,357
3727601,Cosy bedroom with a garden,19043292,Eli,,Saint-Gilles,50.83155,4.34922,Private room,45,3,11,2020-03-01,0.62,4,165
3735330,"Chambre double spacieuse, terrasse",19093776,Clém,,Ixelles,50.83814,4.37274,Private room,65,1,4,2019-09-16,0.08,2,365
3738878,Place du Luxembourg - double bed,19093776,Clém,,Ixelles,50.84012,4.37385,Private room,33,1,6,2020-07-08,0.30,2,365
3747257,Chambre lumineuse avec salle de douche privée,19168406,Barbara,,Auderghem,50.82257,4.42341,Private room,80,2,0,,,1,87
3776678,Relaxing room in Brussels,18704403,Renée,,Schaerbeek,50.85926,4.38268,Private room,25,1,73,2018-01-03,0.91,1,0
3779212,Very charming modern appart in central BXL,6271678,Inge,,Bruxelles,50.84847,4.36492,Entire home/apt,55,40,0,,,1,239
3779804,Petite chambre dans appartement,19388059,Clément,,Schaerbeek,50.86248,4.38159,Private room,40,2,23,2015-05-09,0.28,1,365
3787682,Appartement lumineux pour 2 pers,6958817,Chloé,,Saint-Gilles,50.82774,4.33552,Entire home/apt,45,10,20,2018-07-14,0.24,1,0
3797185,Spacious Bright Loft (Saint-Gilles / Châtelain ),286332810,Concetta,,Saint-Gilles,50.8219,4.35027,Entire home/apt,48,10,7,2019-11-25,0.15,10,340
3799359,"Etterbeek, place Jourdan & parc Leopolde",6246948,Fran,,Bruxelles,50.83734,4.37865,Private room,40,2,1,2019-01-01,0.03,1,11
3808473,mini suite,19571584,Nicolas,,Anderlecht,50.82908,4.29183,Entire home/apt,125,1,0,,,1,0
3816674,Appartement centre de Bruxelles 5 min Grand-Place,19096049,Gaëtan,,Bruxelles,50.84482,4.34755,Entire home/apt,91,2,25,2019-11-17,0.92,1,321
3820543,"Appartement lumineux, au coeur d'Ixelles",1142606,Anne-Cecile,,Ixelles,50.83462,4.36885,Entire home/apt,60,1,5,2021-02-21,0.83,1,197
3832032,Chambre full équipé,19727163,Françoise,,Woluwe-Saint-Lambert,50.85168,4.43438,Private room,24,7,9,2016-08-01,0.12,5,241
3835232,Nice room in the university area!,19750290,Sara,,Ixelles,50.82259,4.38761,Private room,25,2,92,2019-10-08,1.20,1,293
3837533,Lovely apartment Brussels,19765263,Nathalie,,Bruxelles,50.84642,4.37907,Entire home/apt,85,2,22,2014-12-22,0.27,1,193
3877055,Heart of EU: Only Kitchen Shared. Ensuite Bath,20034265,Sara,,Bruxelles,50.84701,4.38219,Private room,55,1,131,2019-06-11,1.58,3,299
